# Time-averaged data for fix RDFALL6
# TimeStep Number-of-rows
# Row c_6[1] c_6[2] c_6[3] c_6[4] c_6[5] c_6[6] c_6[7] c_6[8] c_6[9] c_6[10] c_6[11] c_6[12] c_6[13] c_6[14] c_6[15] c_6[16]
0 1000
228 2.275 0 0.000125 -0.215575 0 0 -0.216299 0 0 -0.216299 0 0.0003125 -0.214053 0 0 -0.216299
229 2.285 0 0.000125 -0.218433 0 0 -0.219157 0 0 -0.219157 0 0.0003125 -0.216911 0 0 -0.219157
230 2.295 0 0.000125 -0.221317 0 0 -0.222041 0 0 -0.222041 0 0.0003125 -0.219795 0 0 -0.222041
231 2.305 0 0.000125 -0.224226 0 0 -0.22495 0 0 -0.22495 0 0.0003125 -0.222704 0 0 -0.22495
232 2.315 0 0.000125 -0.22716 0 0 -0.227884 0 0 -0.227884 0 0.0003125 -0.225638 0 0 -0.227884
233 2.325 0 0.000125 -0.230119 0 0 -0.230843 0 0 -0.230843 0 0.0003125 -0.228597 0 0 -0.230843
234 2.335 0 0.000125 -0.233104 0 0 -0.233828 0 0 -0.233828 0 0.0003125 -0.231582 0 0 -0.233828
235 2.345 0 0.000125 -0.236115 0 0 -0.236839 0 0 -0.236839 0 0.0003125 -0.234593 0 0 -0.236839
236 2.355 0.262113 0.000625 -0.23729 0 0 -0.239875 0 0 -0.239875 1.63852 0.0015625 -0.235111 0 0 -0.239875
237 2.365 0.194926 0.001 -0.238779 0 0 -0.242937 0 0 -0.242937 0.812345 0.0021875 -0.235169 0 0 -0.242937
238 2.375 0.128859 0.00125 -0.240654 0 0 -0.246026 0 0 -0.246026 0.402759 0.0025 -0.235882 0 0 -0.246026
239 2.385 0.255561 0.00175 -0.241886 0 0 -0.24914 0 0 -0.24914 1.59755 0.00375 -0.236352 0 0 -0.24914
240 2.395 0.633578 0.003 -0.242129 0 0 -0.25228 0 0 -0.25228 3.16848 0.00625 -0.241017 0 0 -0.25228
241 2.405 0.062832 0.003125 -0.244546 0 0 -0.255447 0 0 -0.255447 0.392774 0.0065625 -0.241777 0 0 -0.255447
242 2.415 0.498502 0.004125 -0.245039 0 0 -0.25864 0 0 -0.25864 2.33717 0.0084375 -0.243843 0 0 -0.25864
243 2.425 0.617999 0.005375 -0.245312 0 0 -0.26186 0 0 -0.26186 1.93161 0.01 -0.244938 0 0 -0.26186
244 2.435 0.73552 0.006875 -0.245437 0 0 -0.265106 0 0 -0.265106 3.4484 0.0128125 -0.250847 0 0 -0.265106
245 2.445 1.15507 0.00925 -0.245474 0 0 -0.268379 0 0 -0.268379 4.94036 0.016875 -0.26378 0 0 -0.268379
246 2.455 1.08538 0.0115 -0.245486 0 0 -0.271678 0 0 -0.271678 3.39244 0.0196875 -0.26956 0 0 -0.271678
247 2.465 1.1364 0.013875 -0.245516 0 0 -0.275005 0 0 -0.275005 2.99109 0.0221875 -0.273838 0 0 -0.275005
248 2.475 0.889922 0.01575 -0.245537 0 0 -0.278359 0 0 -0.278359 2.59609 0.024375 -0.276792 0 0 -0.278359
249 2.485 1.00048 0.017875 -0.245537 0 0 -0.281739 0 0 -0.281739 1.83946 0.0259375 -0.277744 0 0 -0.281739
250 2.495 1.5179 0.021125 -0.245931 0 0 -0.285148 0 0 -0.285148 4.37938 0.0296875 -0.28827 0 0 -0.285148
251 2.505 1.96913 0.025375 -0.247185 0 0 -0.288583 0 0 -0.288583 3.98245 0.033125 -0.29693 0 0 -0.288583
252 2.515 1.32149 0.02825 -0.247347 0 0 -0.292046 0 0 -0.292046 3.2325 0.0359375 -0.302333 0 0 -0.292046
253 2.525 1.36804 0.03125 -0.247559 0 0 -0.295537 0 0 -0.295537 3.91961 0.039375 -0.310831 0 0 -0.295537
254 2.535 1.41382 0.034375 -0.247826 0 0 -0.299055 0 0 -0.299055 3.53522 0.0425 -0.317617 0 0 -0.299055
255 2.545 1.34663 0.037375 -0.248018 0 0 -0.302601 0 0 -0.302601 4.91049 0.046875 -0.331461 0 0 -0.302601
256 2.555 0.946408 0.0395 -0.248023 0 0 -0.306175 0.27832 0.00025 -0.303908 3.48009 0.05 -0.338108 0 0 -0.306175
257 2.565 1.10476 0.042 -0.248042 0 0 -0.309777 0 0.00025 -0.30751 2.41711 0.0521875 -0.340688 0 0 -0.309777
258 2.575 1.20581 0.04475 -0.248114 0 0 -0.313407 0 0.00025 -0.31114 4.45412 0.05625 -0.352303 0 0 -0.313407
259 2.585 1.30527 0.04775 -0.24827 0 0 -0.317066 0.543796 0.00075 -0.311597 3.73976 0.0596875 -0.360326 0 0 -0.317066
260 2.595 1.1873 0.0505 -0.248331 0 0 -0.320752 0.269806 0.001 -0.312986 4.72309 0.0640625 -0.373633 0 0 -0.320752
261 2.605 1.1782 0.05325 -0.248386 0 0 -0.324468 0.267739 0.00125 -0.314396 2.00867 0.0659375 -0.37509 0 0 -0.324468
262 2.615 0.956622 0.0555 -0.24839 0 0 -0.328211 0.797085 0.002 -0.314479 0.996668 0.066875 -0.37509 0 0 -0.328211
263 2.625 1.21305 0.058375 -0.24847 0 0 -0.331984 0.791024 0.00275 -0.314568 2.63757 0.069375 -0.378563 0 0 -0.331984
264 2.635 0.994497 0.06075 -0.24847 0 0 -0.335785 1.83174 0.0045 -0.31562 1.30879 0.070625 -0.378728 0 0 -0.335785
265 2.645 1.50646 0.064375 -0.248895 0 0 -0.339615 2.59702 0.007 -0.318997 3.57202 0.0740625 -0.386295 0 0 -0.339615
266 2.655 1.70136 0.0685 -0.249677 0 0 -0.343475 1.80425 0.00875 -0.320002 3.22288 0.0771875 -0.392272 5.16144 0.00125 -0.356247
267 2.665 1.48393 0.072125 -0.250073 0 0 -0.347363 2.30237 0.011 -0.322404 1.91924 0.0790625 -0.393563 0 0.00125 -0.360136
268 2.675 1.3205 0.075375 -0.250256 0 0 -0.351281 2.28519 0.01325 -0.324768 0 0.0790625 -0.39748 0 0.00125 -0.364053
269 2.685 2.01643 0.080375 -0.251825 0 0 -0.355228 3.78033 0.017 -0.333636 1.57563 0.080625 -0.398036 0 0.00125 -0.368
270 2.695 2.10157 0.085625 -0.253651 0 0 -0.359204 5.0031 0.022 -0.349749 1.56396 0.0821875 -0.398575 5.00936 0.0025 -0.384153
271 2.705 2.08606 0.090875 -0.255445 0 0 -0.36321 3.72463 0.02575 -0.358454 2.17338 0.084375 -0.400633 0 0.0025 -0.388159
272 2.715 2.12002 0.09625 -0.257354 0 0 -0.367246 4.19021 0.03 -0.369808 1.541 0.0859375 -0.401139 0 0.0025 -0.392195
273 2.725 2.15343 0.10175 -0.25938 0 0 -0.371311 5.13823 0.03525 -0.387174 1.22377 0.0871875 -0.401234 0 0.0025 -0.39626
274 2.735 2.28347 0.107625 -0.261846 0 0 -0.375406 4.61494 0.04 -0.401272 1.21484 0.0884375 -0.401322 0 0.0025 -0.400356
275 2.745 2.21863 0.113375 -0.264112 0 0 -0.379532 4.58138 0.04475 -0.415263 1.206 0.0896875 -0.401404 4.82854 0.00375 -0.415926
276 2.755 2.92077 0.121 -0.269139 0 0 -0.383687 5.98444 0.051 -0.439044 1.19726 0.0909375 -0.40148 4.79355 0.005 -0.431381
277 2.765 3.13736 0.12925 -0.275208 0 0 -0.387873 7.36713 0.05875 -0.473974 1.18862 0.0921875 -0.40155 4.75894 0.00625 -0.446721
278 2.775 3.44515 0.138375 -0.282866 0 0 -0.392089 7.31413 0.0665 -0.508712 1.47508 0.09375 -0.401965 0 0.00625 -0.450937
279 2.785 3.13932 0.14675 -0.289032 0 0 -0.396335 7.2617 0.07425 -0.543258 1.46451 0.0953125 -0.402365 0 0.00625 -0.455184
280 2.795 3.25646 0.1555 -0.295825 0 0 -0.400612 5.81438 0.0805 -0.566443 1.74486 0.0971875 -0.403333 0 0.00625 -0.459461
281 2.805 2.72519 0.162875 -0.300162 0 0 -0.40492 5.773 0.08675 -0.589481 1.73244 0.0990625 -0.404279 0 0.00625 -0.463768
282 2.815 3.34794 0.172 -0.307527 0.183472 0.00025 -0.407112 7.33703 0.09475 -0.625426 1.43346 0.100625 -0.404638 0 0.00625 -0.468107
283 2.825 3.14213 0.180625 -0.313885 0 0.00025 -0.411482 8.19582 0.10375 -0.669316 0.284666 0.100937 -0.406201 0 0.00625 -0.472476
284 2.835 4.52174 0.193125 -0.328411 0.180892 0.0005 -0.413725 10.8508 0.11575 -0.739808 1.69597 0.102812 -0.407081 0 0.00625 -0.476876
285 2.845 2.9185 0.20125 -0.333762 0 0.0005 -0.418156 8.52994 0.12525 -0.787466 0.280678 0.103125 -0.408688 0 0.00625 -0.481308
286 2.855 2.54141 0.208375 -0.337461 0 0.0005 -0.422619 4.45805 0.13025 -0.801771 0.55743 0.10375 -0.409209 4.46363 0.0075 -0.49565
287 2.865 3.36493 0.217875 -0.345182 0 0.0005 -0.427113 6.41912 0.1375 -0.831052 1.38386 0.105312 -0.409505 0 0.0075 -0.500143
288 2.875 2.94585 0.22625 -0.350779 0 0.0005 -0.431638 6.37455 0.14475 -0.860164 0.824553 0.10625 -0.409579 0 0.0075 -0.504669
289 2.885 2.83813 0.234375 -0.355894 0 0.0005 -0.436195 7.2036 0.153 -0.896712 0.272949 0.106562 -0.411277 0 0.0075 -0.509226
290 2.895 2.99201 0.243 -0.3618 0 0.0005 -0.440784 5.8532 0.15975 -0.9219 2.16853 0.109062 -0.413617 0 0.0075 -0.513814
291 2.905 2.84225 0.25125 -0.367006 0.344559 0.001 -0.442116 3.22943 0.1635 -0.929091 1.61522 0.110937 -0.414353 4.3113 0.00875 -0.527622
292 2.915 3.16494 0.2605 -0.373898 0 0.001 -0.446768 5.98698 0.1705 -0.955735 1.3368 0.1125 -0.414591 0 0.00875 -0.532274
293 2.925 3.14334 0.26975 -0.380721 0.169931 0.00125 -0.449245 5.09667 0.1765 -0.975425 0 0.1125 -0.419275 0 0.00875 -0.536958
294 2.935 2.65788 0.277625 -0.385155 0.506327 0.002 -0.449948 4.42925 0.18175 -0.99034 0.527456 0.113125 -0.419912 0 0.00875 -0.541674
295 2.945 2.13703 0.284 -0.387462 0.335263 0.0025 -0.451365 3.35179 0.18575 -0.998423 0.52388 0.11375 -0.420565 0 0.00875 -0.546423
296 2.955 2.45555 0.291375 -0.39105 0.499496 0.00325 -0.4521 4.57757 0.19125 -1.01461 0.780511 0.114687 -0.42069 0 0.00875 -0.551203
297 2.965 2.72839 0.299625 -0.395912 0.66151 0.00425 -0.452413 3.10005 0.195 -1.02138 1.29209 0.11625 -0.420878 0 0.00875 -0.556016
298 2.975 1.97096 0.305625 -0.397687 0 0.00425 -0.457259 3.6951 0.1995 -1.03172 0.256684 0.116562 -0.422788 0 0.00875 -0.560862
299 2.985 2.61037 0.313625 -0.402049 0.815844 0.0055 -0.457347 3.26256 0.2035 -1.03951 0.509934 0.117187 -0.423503 4.0833 0.01 -0.573845
300 2.995 2.22833 0.3205 -0.404785 1.13457 0.00725 -0.45739 3.84846 0.20825 -1.05099 0.506535 0.117812 -0.424235 0 0.01 -0.578756
301 3.005 2.69648 0.328875 -0.409622 1.12703 0.009 -0.457428 2.61566 0.2115 -1.05544 0.503169 0.118437 -0.424982 0 0.01 -0.5837
302 3.015 1.79907 0.3345 -0.410903 0.799689 0.01025 -0.457536 4.19732 0.21675 -1.06949 0.249918 0.11875 -0.426991 0 0.01 -0.588677
303 3.025 2.8198 0.343375 -0.416431 0.79441 0.0115 -0.45765 3.57395 0.22125 -1.0794 0.496538 0.119375 -0.427771 0 0.01 -0.593687
304 3.035 2.16998 0.35025 -0.419009 2.20972 0.015 -0.460384 2.76145 0.22475 -1.08466 0 0.119375 -0.432814 0 0.01 -0.59873
305 3.045 2.43012 0.358 -0.422703 3.13604 0.02 -0.467736 1.56763 0.22675 -1.08536 0.245018 0.119687 -0.434898 0 0.01 -0.603806
306 3.055 2.06379 0.364625 -0.424908 2.33665 0.02375 -0.47104 1.75205 0.229 -1.08653 0.486833 0.120312 -0.435729 0 0.01 -0.608916
307 3.065 2.01166 0.371125 -0.426936 2.78572 0.02825 -0.476534 1.93404 0.2315 -1.08829 0.483662 0.120937 -0.436578 0 0.01 -0.614059
308 3.075 2.15233 0.378125 -0.429512 3.53642 0.034 -0.486528 1.34504 0.23325 -1.08857 0.240261 0.12125 -0.438737 0 0.01 -0.619236
309 3.085 2.78756 0.38725 -0.435088 2.90248 0.03875 -0.49273 2.67267 0.23675 -1.09354 0.477411 0.121875 -0.439621 0 0.01 -0.624446
310 3.095 2.1246 0.39425 -0.437587 2.88375 0.0435 -0.498868 2.27608 0.23975 -1.09667 0.237166 0.122187 -0.441832 0 0.01 -0.629691
311 3.105 2.37481 0.402125 -0.441172 3.61921 0.0495 -0.509615 2.26144 0.24275 -1.09975 0.23564 0.1225 -0.444068 0 0.01 -0.634969
312 3.115 2.95885 0.412 -0.447817 5.99335 0.0595 -0.540101 1.87245 0.24525 -1.10136 0.23413 0.122812 -0.446331 0 0.01 -0.640281
313 3.125 1.86072 0.41825 -0.449393 3.42416 0.06525 -0.549674 0.930244 0.2465 -1.10137 0.465268 0.123437 -0.447287 0 0.01 -0.645628
314 3.135 2.10771 0.425375 -0.451888 3.6982 0.0715 -0.56118 1.10918 0.248 -1.1014 0.462304 0.124062 -0.448261 0 0.01 -0.651009
315 3.145 2.02084 0.43225 -0.454059 4.70364 0.0795 -0.580562 0.918451 0.24925 -1.10142 0.229684 0.124375 -0.450603 0 0.01 -0.656424
316 3.155 1.4604 0.43725 -0.454564 2.62905 0.084 -0.585534 1.27769 0.251 -1.10161 0.228231 0.124687 -0.452971 0 0.01 -0.661874
317 3.165 1.74143 0.44325 -0.455796 3.77356 0.0905 -0.597807 0.90688 0.25225 -1.10164 0.226791 0.125 -0.455366 0 0.01 -0.667358
318 3.175 2.2352 0.451 -0.458901 5.76897 0.1005 -0.627284 0.540706 0.253 -1.10234 0.676093 0.125937 -0.455693 0 0.01 -0.672877
319 3.185 2.22118 0.45875 -0.461963 5.58948 0.11025 -0.655216 1.43284 0.255 -1.10279 0 0.125937 -0.461247 0 0.01 -0.678431
320 3.195 2.1005 0.466125 -0.464525 5.2697 0.1195 -0.680301 0.355972 0.2555 -1.10434 0 0.125937 -0.466836 0 0.01 -0.684019
321 3.205 1.76899 0.472375 -0.465875 4.81225 0.128 -0.701382 0.176877 0.25575 -1.10724 0 0.125937 -0.472459 3.54196 0.01125 -0.694915
322 3.215 1.33608 0.477125 -0.466164 3.23513 0.13375 -0.710228 0.878891 0.257 -1.10729 0 0.125937 -0.478118 0 0.01125 -0.700574
323 3.225 1.817 0.483625 -0.467691 4.89254 0.1425 -0.732295 0.34938 0.2575 -1.1089 0.218431 0.12625 -0.480677 3.49817 0.0125 -0.711293
324 3.235 1.49325 0.489 -0.468295 3.4731 0.14875 -0.742901 1.38889 0.2595 -1.10929 0.434164 0.126875 -0.481843 0 0.0125 -0.717023
325 3.245 1.96724 0.496125 -0.470393 4.97049 0.15775 -0.76596 1.03526 0.261 -1.10929 0.431493 0.1275 -0.48303 0 0.0125 -0.722788
326 3.255 1.74936 0.5025 -0.471721 4.25388 0.1655 -0.782811 0.685938 0.262 -1.10961 0.428846 0.128125 -0.484237 0 0.0125 -0.728588
327 3.265 1.15911 0.50675 -0.471791 2.86404 0.17075 -0.78952 0.852179 0.26325 -1.10968 0.213111 0.128437 -0.486906 0 0.0125 -0.734425
328 3.275 1.49088 0.51225 -0.472405 3.65988 0.1775 -0.801784 1.01638 0.26475 -1.10968 0.211812 0.12875 -0.489604 0 0.0125 -0.740297
329 3.285 1.51549 0.517875 -0.473082 4.71545 0.18625 -0.823039 0.168367 0.265 -1.11282 0.631573 0.129687 -0.490066 0 0.0125 -0.746205
330 3.295 1.70715 0.52425 -0.474305 5.62424 0.19675 -0.85329 0.502039 0.26575 -1.11372 0 0.129687 -0.49601 0 0.0125 -0.752149
331 3.305 0.964865 0.527875 -0.474309 1.99652 0.2005 -0.855585 0.998011 0.26725 -1.11372 0.623952 0.130625 -0.496499 0 0.0125 -0.758129
332 3.315 1.42204 0.53325 -0.474782 4.76279 0.2095 -0.877673 0.330666 0.26775 -1.11555 0 0.130625 -0.502516 0 0.0125 -0.764145
333 3.325 1.4135 0.538625 -0.47524 4.20816 0.2175 -0.894857 0.32868 0.26825 -1.1174 0.410979 0.13125 -0.503869 0 0.0125 -0.770198
334 3.335 1.11096 0.542875 -0.475277 3.26794 0.22375 -0.904611 0.326712 0.26875 -1.11927 0.204259 0.131562 -0.506739 0 0.0125 -0.776288
335 3.345 0.812006 0.546 -0.475392 2.59874 0.22875 -0.910021 0 0.26875 -1.1254 0 0.131562 -0.512865 0 0.0125 -0.782413
336 3.355 1.35605 0.55125 -0.475743 4.39157 0.23725 -0.929165 0.161414 0.269 -1.12875 0 0.131562 -0.519027 0 0.0125 -0.788576
337 3.365 0.770287 0.55425 -0.475921 2.56794 0.24225 -0.934459 0 0.269 -1.13495 0 0.131562 -0.525226 0 0.0125 -0.794775
338 3.375 0.606202 0.556625 -0.476485 1.78692 0.24575 -0.93602 0 0.269 -1.14119 0.398892 0.132187 -0.526689 0 0.0125 -0.801011
339 3.385 0.951514 0.560375 -0.476492 2.66457 0.251 -0.94196 0.317132 0.2695 -1.14319 0.198269 0.1325 -0.529706 0 0.0125 -0.807285
340 3.395 0.945917 0.564125 -0.476502 2.52276 0.256 -0.947082 0.315266 0.27 -1.14521 0 0.1325 -0.536016 0 0.0125 -0.813595
341 3.405 1.0971 0.5685 -0.476531 3.13496 0.26225 -0.956267 0.470126 0.27075 -1.14632 0.391894 0.133125 -0.537546 0 0.0125 -0.819942
342 3.415 1.02836 0.572625 -0.476533 3.24129 0.26875 -0.966294 0.311584 0.27125 -1.1484 0 0.133125 -0.543931 0 0.0125 -0.826327
343 3.425 0.898438 0.57625 -0.476567 2.6027 0.274 -0.97199 0.154884 0.2715 -1.15197 0.580996 0.134062 -0.544595 0 0.0125 -0.83275
344 3.435 0.61601 0.57875 -0.47712 1.35539 0.27675 -0.972357 0.769917 0.27275 -1.15216 0.192539 0.134375 -0.547762 0 0.0125 -0.83921
345 3.445 0.520573 0.580875 -0.478027 1.22503 0.27925 -0.97251 0 0.27275 -1.15865 0.574269 0.135312 -0.548459 0 0.0125 -0.845707
346 3.455 0.456674 0.58275 -0.479239 0.852565 0.281 -0.972585 0.152206 0.273 -1.16232 0.190317 0.135625 -0.551687 0 0.0125 -0.852243
347 3.465 0.423773 0.5845 -0.480635 1.33202 0.28375 -0.972913 0 0.273 -1.1689 0 0.135625 -0.55826 0 0.0125 -0.858816
348 3.475 0.391242 0.586125 -0.482232 1.32437 0.2865 -0.973228 0 0.273 -1.17551 0 0.135625 -0.564872 0 0.0125 -0.865427
349 3.485 0.68823 0.589 -0.482595 2.27444 0.29125 -0.977181 0.299193 0.2735 -1.17777 0.374108 0.13625 -0.566588 0 0.0125 -0.872076
350 3.495 0.565289 0.591375 -0.483346 1.90437 0.29525 -0.979337 0.297483 0.274 -1.18005 0 0.13625 -0.573275 0 0.0125 -0.878764
351 3.505 0.857894 0.595 -0.483417 1.77517 0.299 -0.980975 0.739471 0.27525 -1.1803 0.554777 0.137187 -0.574071 0 0.0125 -0.88549
352 3.515 0.558875 0.597375 -0.484202 1.05905 0.30125 -0.980987 0.441162 0.276 -1.18164 0.551624 0.138125 -0.574884 0 0.0125 -0.892254
353 3.525 0.584956 0.599875 -0.484891 1.75509 0.305 -0.982566 0.584883 0.277 -1.18233 0.182833 0.138437 -0.57833 0 0.0125 -0.899057
354 3.535 0.552569 0.60225 -0.48571 1.16345 0.3075 -0.982653 0.436184 0.27775 -1.18371 0.5454 0.139375 -0.579178 0 0.0125 -0.905898
355 3.545 0.404862 0.604 -0.487286 1.0412 0.30975 -0.982659 0.144576 0.278 -1.18768 0 0.139375 -0.586058 0 0.0125 -0.912779
356 3.555 0.632638 0.60675 -0.487824 1.84063 0.31375 -0.984612 0.287527 0.2785 -1.19013 0.359521 0.14 -0.587945 0 0.0125 -0.919698
357 3.565 0.457522 0.60875 -0.489109 1.14395 0.31625 -0.984681 0.571832 0.2795 -1.19088 0 0.14 -0.594903 0 0.0125 -0.926656
358 3.575 0.398096 0.6105 -0.490755 1.0238 0.3185 -0.984683 0.142159 0.27975 -1.19494 0.355509 0.140625 -0.59684 0 0.0125 -0.933653
359 3.585 0.537263 0.612875 -0.491662 1.47059 0.32175 -0.985363 0.424102 0.2805 -1.19644 0.176764 0.140937 -0.600477 0 0.0125 -0.94069
360 3.595 0.506158 0.615125 -0.492718 1.34992 0.32475 -0.985753 0.140582 0.28075 -1.20056 0.351565 0.141562 -0.602465 0 0.0125 -0.947765
361 3.605 0.559282 0.617625 -0.493541 1.23057 0.3275 -0.985929 0.419409 0.2815 -1.2021 0.174808 0.141875 -0.606167 0 0.0125 -0.95488
362 3.615 0.250286 0.61875 -0.496425 0.556262 0.32875 -0.986769 0.278061 0.282 -1.20472 0.347685 0.1425 -0.608206 0 0.0125 -0.962035
363 3.625 0.414846 0.620625 -0.498009 0.885115 0.33075 -0.986819 0.276529 0.2825 -1.20737 0.172885 0.142812 -0.611974 0 0.0125 -0.969229
364 3.635 0.550089 0.623125 -0.498885 1.21035 0.3335 -0.986969 0.137505 0.28275 -1.21163 0.515805 0.14375 -0.613006 0 0.0125 -0.976463
365 3.645 0.410306 0.625 -0.500516 0.766 0.33525 -0.987185 0.410255 0.2835 -1.21327 0.341986 0.144375 -0.615123 0 0.0125 -0.983737
366 3.655 0.353655 0.626625 -0.502554 0.652984 0.33675 -0.987688 0.408013 0.28425 -1.21492 0.340117 0.145 -0.617267 0 0.0125 -0.991051
367 3.665 0.487008 0.628875 -0.50375 1.08238 0.33925 -0.987712 0 0.28425 -1.22227 0.169132 0.145312 -0.621167 0 0.0125 -0.998405
368 3.675 0.349816 0.6305 -0.505841 0.430597 0.34025 -0.98924 0.269056 0.28475 -1.22507 0.504638 0.14625 -0.622278 0 0.0125 -1.0058
369 3.685 0.240868 0.631625 -0.508935 0.428263 0.34125 -0.99079 0.133799 0.285 -1.22951 0 0.14625 -0.629712 0 0.0125 -1.01323
370 3.695 0.585606 0.634375 -0.509691 1.17136 0.344 -0.990894 0.665378 0.28625 -1.22998 0.665586 0.1475 -0.630187 0 0.0125 -1.02071
371 3.705 0.317699 0.635875 -0.512081 0.635478 0.3455 -0.991469 0 0.28625 -1.2375 0.496498 0.148437 -0.631358 0 0.0125 -1.02822
372 3.715 0.421322 0.637875 -0.513701 0.842749 0.3475 -0.991567 0.526586 0.28725 -1.23852 0.329219 0.149062 -0.633663 0 0.0125 -1.03578
373 3.725 0.497637 0.64025 -0.514879 0.943009 0.34975 -0.99158 0.392822 0.288 -1.24035 0.818635 0.150625 -0.633796 0 0.0125 -1.04338
374 3.735 0.442873 0.642375 -0.51638 0.729529 0.3515 -0.991889 0.260481 0.2885 -1.24332 0.651406 0.151875 -0.634326 0 0.0125 -1.05101
375 3.745 0.440511 0.6445 -0.517903 0.829301 0.3535 -0.992007 0.388638 0.28925 -1.24519 0.647932 0.153125 -0.63487 0 0.0125 -1.05869
376 3.755 0.360844 0.64625 -0.519997 0.928001 0.35575 -0.992028 0.128857 0.2895 -1.24988 0.483364 0.154062 -0.636146 0 0.0125 -1.06641
377 3.765 0.410206 0.64825 -0.521738 0.410257 0.35675 -0.993768 0.128173 0.28975 -1.2546 1.28213 0.156562 -0.636429 0 0.0125 -1.07417
378 3.775 0.280524 0.649625 -0.524569 0.510108 0.358 -0.994911 0 0.28975 -1.2624 0.318837 0.157187 -0.6389 0 0.0125 -1.08197
379 3.785 0.304411 0.651125 -0.527185 0.507416 0.35925 -0.996075 0 0.28975 -1.27025 0.475732 0.158125 -0.64024 0 0.0125 -1.08982
380 3.795 0.504682 0.653625 -0.528369 0.605694 0.36075 -0.996789 0.378464 0.2905 -1.27225 0.788714 0.159687 -0.64043 2.52625 0.01375 -1.09624
381 3.805 0.326321 0.65525 -0.530813 0.401677 0.36175 -0.998628 0.125493 0.29075 -1.27711 0.627659 0.160937 -0.641064 0 0.01375 -1.10417
382 3.815 0.349583 0.657 -0.533068 0.499467 0.363 -0.999853 0.374507 0.2915 -1.27917 0.312186 0.161562 -0.643649 0 0.01375 -1.11214
383 3.825 0.447117 0.65925 -0.534614 0.794974 0.365 -1.00003 0.124184 0.29175 -1.28411 0.931668 0.163437 -0.643668 0 0.01375 -1.12015
384 3.835 0.469499 0.661625 -0.536027 0.395417 0.366 -1.00195 0.494147 0.29275 -1.28538 1.08129 0.165625 -0.643694 0 0.01375 -1.1282
385 3.845 0.344149 0.663375 -0.538364 0.393363 0.367 -1.00389 0.368685 0.2935 -1.28751 0.768334 0.167187 -0.64393 0 0.01375 -1.13629
386 3.855 0.562459 0.66625 -0.539291 0.782649 0.369 -1.0041 0.73355 0.295 -1.28783 0.764353 0.16875 -0.644176 0 0.01375 -1.14443
387 3.865 0.389253 0.66825 -0.541282 0.486628 0.37025 -1.00543 0.36488 0.29575 -1.29001 0.912484 0.170625 -0.644208 0 0.01375 -1.15261
388 3.875 0.41145 0.670375 -0.543116 0.193648 0.37075 -1.00944 0.483998 0.29675 -1.29137 0.605187 0.171875 -0.644955 0 0.01375 -1.16083
389 3.885 0.313021 0.672 -0.545789 0.192652 0.37125 -1.01349 0.361132 0.2975 -1.29361 0.602075 0.173125 -0.645719 0 0.01375 -1.16909
390 3.895 0.311415 0.673625 -0.54849 0.383328 0.37225 -1.01556 0.11976 0.29775 -1.29881 0.748735 0.174687 -0.646007 0 0.01375 -1.1774
391 3.905 0.333655 0.675375 -0.550996 0.0953419 0.3725 -1.02124 0.47659 0.29875 -1.30023 0.595924 0.175937 -0.646805 0 0.01375 -1.18575
392 3.915 0.26082 0.67675 -0.554257 0.189711 0.373 -1.0254 0.237079 0.29925 -1.30377 0.592884 0.177187 -0.64762 0 0.01375 -1.19414
393 3.925 0.259493 0.678125 -0.557551 0.283118 0.37375 -1.02843 0.117936 0.2995 -1.30908 0.4424 0.178125 -0.64928 0 0.01375 -1.20257
394 3.935 0.352057 0.68 -0.559928 0.469468 0.375 -1.02992 0.117338 0.29975 -1.31443 0.440154 0.179062 -0.650964 0 0.01375 -1.21105
395 3.945 0.373626 0.682 -0.562131 0.467091 0.37625 -1.03143 0 0.29975 -1.32295 1.02183 0.18125 -0.650966 0 0.01375 -1.21957
396 3.955 0.464674 0.6845 -0.563665 0.743572 0.37825 -1.03174 0.464616 0.30075 -1.32449 0.435714 0.182187 -0.652699 0 0.01375 -1.22814
397 3.965 0.4161 0.68675 -0.565551 0.647347 0.38 -1.03235 0.231138 0.30125 -1.32819 1.01154 0.184375 -0.652699 0 0.01375 -1.23674
398 3.975 0.48301 0.689375 -0.566982 0.736108 0.382 -1.03268 0.574941 0.3025 -1.32912 0.7189 0.185937 -0.653079 0 0.01375 -1.24539
399 3.985 0.57213 0.6925 -0.567925 0.366209 0.383 -1.03499 0.457647 0.3035 -1.33072 1.43059 0.189062 -0.653789 2.2911 0.015 -1.25068
400 3.995 0.318791 0.69425 -0.570692 0.182189 0.3835 -1.03943 0.11384 0.30375 -1.3363 0.71172 0.190625 -0.654193 0 0.015 -1.25942
401 4.005 0.40783 0.6965 -0.57268 0.271921 0.38425 -1.04271 0.453088 0.30475 -1.33795 0.424902 0.191562 -0.65605 0 0.015 -1.2682
402 4.015 0.473434 0.699125 -0.574203 0.541135 0.38575 -1.04383 0.338125 0.3055 -1.34056 1.12744 0.194062 -0.656118 0 0.015 -1.27703
403 4.025 0.42622 0.7015 -0.576069 0.358967 0.38675 -1.04626 0.448596 0.3065 -1.34226 0.981611 0.19625 -0.65612 0 0.015 -1.2859
404 4.035 0.491074 0.70425 -0.577492 0.625082 0.3885 -1.04698 0.223188 0.307 -1.3462 0.837215 0.198125 -0.656245 0 0.015 -1.29481
